as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	1842744	1842745	TFEb.expon.peak875	TFEb.expon_r1_peak_1041	TFEb.expon_r2_peak_1054	2.52983	2.98946
gi|15896971|ref|NC_002754.1|	1846680	1846681	TFEb.expon.peak876	TFEb.expon_r1_peak_1042	TFEb.expon_r2_peak_1055a	8.39777	9.87188
gi|15896971|ref|NC_002754.1|	1847238	1847239	TFEb.expon.peak877	TFEb.expon_r1_peak_1043	TFEb.expon_r2_peak_1055c	2.79021	3.4206
gi|15896971|ref|NC_002754.1|	1849825	1849826	TFEb.expon.peak878	TFEb.expon_r1_peak_1044	TFEb.expon_r2_peak_1056	8.2549	8.10148
gi|15896971|ref|NC_002754.1|	1854732	1854733	TFEb.expon.peak879	TFEb.expon_r1_peak_1046	TFEb.expon_r2_peak_1058	2.55949	3.14745
gi|15896971|ref|NC_002754.1|	1857810	1857811	TFEb.expon.peak880	TFEb.expon_r1_peak_1047	TFEb.expon_r2_peak_1059	3.17133	3.1852
gi|15896971|ref|NC_002754.1|	1859320	1859321	TFEb.expon.peak881	TFEb.expon_r1_peak_1048	TFEb.expon_r2_peak_1060	6.53686	6.01012
gi|15896971|ref|NC_002754.1|	1861919	1861920	TFEb.expon.peak882	TFEb.expon_r1_peak_1049	TFEb.expon_r2_peak_1061	5.38119	5.97294
gi|15896971|ref|NC_002754.1|	1865311	1865312	TFEb.expon.peak883	TFEb.expon_r1_peak_1050	TFEb.expon_r2_peak_1062	2.2067	2.36339
gi|15896971|ref|NC_002754.1|	1868825	1868826	TFEb.expon.peak884	TFEb.expon_r1_peak_1052	TFEb.expon_r2_peak_1065	4.78135	4.52436
gi|15896971|ref|NC_002754.1|	1870199	1870200	TFEb.expon.peak885	TFEb.expon_r1_peak_1053	TFEb.expon_r2_peak_1067	1.58594	1.52184
gi|15896971|ref|NC_002754.1|	1880010	1880011	TFEb.expon.peak886	TFEb.expon_r1_peak_1054	TFEb.expon_r2_peak_1068	6.18523	6.04219
gi|15896971|ref|NC_002754.1|	1888999	1889000	TFEb.expon.peak887	TFEb.expon_r1_peak_1056	TFEb.expon_r2_peak_1070	2.25348	2.22423
gi|15896971|ref|NC_002754.1|	1889989	1889990	TFEb.expon.peak888	TFEb.expon_r1_peak_1057	TFEb.expon_r2_peak_1071	1.99776	2.15448
gi|15896971|ref|NC_002754.1|	1890527	1890528	TFEb.expon.peak889	TFEb.expon_r1_peak_1058	TFEb.expon_r2_peak_1072	3.60267	4.11562
gi|15896971|ref|NC_002754.1|	1891806	1891807	TFEb.expon.peak890	TFEb.expon_r1_peak_1059	TFEb.expon_r2_peak_1073	2.63034	2.50521
gi|15896971|ref|NC_002754.1|	1894028	1894029	TFEb.expon.peak891	TFEb.expon_r1_peak_1060	TFEb.expon_r2_peak_1074	4.50995	4.69557
gi|15896971|ref|NC_002754.1|	1896009	1896010	TFEb.expon.peak892	TFEb.expon_r1_peak_1061	TFEb.expon_r2_peak_1075	2.82369	2.56806
gi|15896971|ref|NC_002754.1|	1896640	1896641	TFEb.expon.peak893	TFEb.expon_r1_peak_1062	TFEb.expon_r2_peak_1076	4.04121	4.0763
gi|15896971|ref|NC_002754.1|	1897180	1897181	TFEb.expon.peak894	TFEb.expon_r1_peak_1063	TFEb.expon_r2_peak_1077	4.28417	4.19197
gi|15896971|ref|NC_002754.1|	1897678	1897679	TFEb.expon.peak895	TFEb.expon_r1_peak_1064	TFEb.expon_r2_peak_1078	51.54245	58.79362
gi|15896971|ref|NC_002754.1|	1900491	1900492	TFEb.expon.peak896	TFEb.expon_r1_peak_1065	TFEb.expon_r2_peak_1079	2.52351	2.39904
gi|15896971|ref|NC_002754.1|	1902803	1902804	TFEb.expon.peak897	TFEb.expon_r1_peak_1066	TFEb.expon_r2_peak_1080	2.69886	2.48799
gi|15896971|ref|NC_002754.1|	1906391	1906392	TFEb.expon.peak898	TFEb.expon_r1_peak_1067	TFEb.expon_r2_peak_1081	2.56867	2.45862
gi|15896971|ref|NC_002754.1|	1908785	1908786	TFEb.expon.peak899	TFEb.expon_r1_peak_1069	TFEb.expon_r2_peak_1083	2.82354	2.57052
gi|15896971|ref|NC_002754.1|	1912574	1912575	TFEb.expon.peak900	TFEb.expon_r1_peak_1070	TFEb.expon_r2_peak_1084	3.41784	3.63506
gi|15896971|ref|NC_002754.1|	1913119	1913120	TFEb.expon.peak901	TFEb.expon_r1_peak_1071a	TFEb.expon_r2_peak_1085a	5.67996	4.8745
gi|15896971|ref|NC_002754.1|	1913350	1913351	TFEb.expon.peak902	TFEb.expon_r1_peak_1071b	TFEb.expon_r2_peak_1085b	1.75356	1.83767
gi|15896971|ref|NC_002754.1|	1913853	1913854	TFEb.expon.peak903	TFEb.expon_r1_peak_1072a	TFEb.expon_r2_peak_1086a	7.36062	7.77111
gi|15896971|ref|NC_002754.1|	1914158	1914159	TFEb.expon.peak904	TFEb.expon_r1_peak_1072b	TFEb.expon_r2_peak_1086b	8.30001	7.50346
gi|15896971|ref|NC_002754.1|	1923667	1923668	TFEb.expon.peak905	TFEb.expon_r1_peak_1075b	TFEb.expon_r2_peak_1089b	14.24687	15.55836
gi|15896971|ref|NC_002754.1|	1924279	1924280	TFEb.expon.peak906	TFEb.expon_r1_peak_1076a	TFEb.expon_r2_peak_1090a	3.45378	3.40098
gi|15896971|ref|NC_002754.1|	1925111	1925112	TFEb.expon.peak907	TFEb.expon_r1_peak_1077	TFEb.expon_r2_peak_1091	2.28311	2.46799
gi|15896971|ref|NC_002754.1|	1929456	1929457	TFEb.expon.peak908	TFEb.expon_r1_peak_1078	TFEb.expon_r2_peak_1092	9.26929	9.88012
gi|15896971|ref|NC_002754.1|	1931086	1931087	TFEb.expon.peak909	TFEb.expon_r1_peak_1079	TFEb.expon_r2_peak_1093a	3.51055	3.58409
gi|15896971|ref|NC_002754.1|	1931918	1931919	TFEb.expon.peak910	TFEb.expon_r1_peak_1080	TFEb.expon_r2_peak_1094	2.59382	2.76199
gi|15896971|ref|NC_002754.1|	1933055	1933056	TFEb.expon.peak911	TFEb.expon_r1_peak_1081	TFEb.expon_r2_peak_1095	2.9687	2.91808
gi|15896971|ref|NC_002754.1|	1936177	1936178	TFEb.expon.peak912	TFEb.expon_r1_peak_1083a	TFEb.expon_r2_peak_1097a	2.9686	3.49763
gi|15896971|ref|NC_002754.1|	1936407	1936408	TFEb.expon.peak913	TFEb.expon_r1_peak_1083b	TFEb.expon_r2_peak_1097b	2.69737	3.06077
gi|15896971|ref|NC_002754.1|	1941482	1941483	TFEb.expon.peak914	TFEb.expon_r1_peak_1084	TFEb.expon_r2_peak_1098	2.56724	2.31008
gi|15896971|ref|NC_002754.1|	1946352	1946353	TFEb.expon.peak915	TFEb.expon_r1_peak_1085	TFEb.expon_r2_peak_1100	7.97121	8.44741
gi|15896971|ref|NC_002754.1|	1947945	1947946	TFEb.expon.peak916	TFEb.expon_r1_peak_1086	TFEb.expon_r2_peak_1101	3.18727	2.67418
gi|15896971|ref|NC_002754.1|	1951572	1951573	TFEb.expon.peak917	TFEb.expon_r1_peak_1088	TFEb.expon_r2_peak_1102	5.00675	5.31819
gi|15896971|ref|NC_002754.1|	1967539	1967540	TFEb.expon.peak918	TFEb.expon_r1_peak_1091	TFEb.expon_r2_peak_1107	4.14696	5.02737
gi|15896971|ref|NC_002754.1|	1970376	1970377	TFEb.expon.peak919	TFEb.expon_r1_peak_1092	TFEb.expon_r2_peak_1110a	4.59741	4.89435
gi|15896971|ref|NC_002754.1|	1970955	1970956	TFEb.expon.peak920	TFEb.expon_r1_peak_1093	TFEb.expon_r2_peak_1111	2.04354	2.28651
gi|15896971|ref|NC_002754.1|	1974109	1974110	TFEb.expon.peak921	TFEb.expon_r1_peak_1094	TFEb.expon_r2_peak_1112	6.08829	5.85573
gi|15896971|ref|NC_002754.1|	1974682	1974683	TFEb.expon.peak922	TFEb.expon_r1_peak_1095	TFEb.expon_r2_peak_1113	2.02676	2.26741
gi|15896971|ref|NC_002754.1|	1975097	1975098	TFEb.expon.peak923	TFEb.expon_r1_peak_1096	TFEb.expon_r2_peak_1114	5.00844	4.98766
gi|15896971|ref|NC_002754.1|	1978129	1978130	TFEb.expon.peak924	TFEb.expon_r1_peak_1097	TFEb.expon_r2_peak_1115a	3.65883	3.86294
gi|15896971|ref|NC_002754.1|	1979905	1979906	TFEb.expon.peak925	TFEb.expon_r1_peak_1098a	TFEb.expon_r2_peak_1116a	12.13795	13.70556
gi|15896971|ref|NC_002754.1|	1980186	1980187	TFEb.expon.peak926	TFEb.expon_r1_peak_1098b	TFEb.expon_r2_peak_1116b	2.98587	2.92583
gi|15896971|ref|NC_002754.1|	1982637	1982638	TFEb.expon.peak927	TFEb.expon_r1_peak_1099	TFEb.expon_r2_peak_1117	3.22476	3.97885
gi|15896971|ref|NC_002754.1|	1983669	1983670	TFEb.expon.peak928	TFEb.expon_r1_peak_1100	TFEb.expon_r2_peak_1118	1.78075	1.82801
gi|15896971|ref|NC_002754.1|	1987310	1987311	TFEb.expon.peak929	TFEb.expon_r1_peak_1102	TFEb.expon_r2_peak_1121	2.88342	3.58244
gi|15896971|ref|NC_002754.1|	1989020	1989021	TFEb.expon.peak930	TFEb.expon_r1_peak_1103	TFEb.expon_r2_peak_1123	5.27248	5.5698
gi|15896971|ref|NC_002754.1|	1990379	1990380	TFEb.expon.peak931	TFEb.expon_r1_peak_1105	TFEb.expon_r2_peak_1125	3.1326	3.23712
gi|15896971|ref|NC_002754.1|	1991547	1991548	TFEb.expon.peak932	TFEb.expon_r1_peak_1107a	TFEb.expon_r2_peak_1126a	2.98694	3.17071
gi|15896971|ref|NC_002754.1|	1991744	1991745	TFEb.expon.peak933	TFEb.expon_r1_peak_1107b	TFEb.expon_r2_peak_1126b	3.4625	4.18657
gi|15896971|ref|NC_002754.1|	1992118	1992119	TFEb.expon.peak934	TFEb.expon_r1_peak_1107c	TFEb.expon_r2_peak_1126c	2.92198	3.45589
gi|15896971|ref|NC_002754.1|	1995532	1995533	TFEb.expon.peak935	TFEb.expon_r1_peak_1109a	TFEb.expon_r2_peak_1128a	5.96005	6.75903
gi|15896971|ref|NC_002754.1|	1997586	1997587	TFEb.expon.peak936	TFEb.expon_r1_peak_1110	TFEb.expon_r2_peak_1129	7.89101	9.62049
gi|15896971|ref|NC_002754.1|	1998142	1998143	TFEb.expon.peak937	TFEb.expon_r1_peak_1111b	TFEb.expon_r2_peak_1130	3.26712	3.03926
gi|15896971|ref|NC_002754.1|	2000421	2000422	TFEb.expon.peak938	TFEb.expon_r1_peak_1112a	TFEb.expon_r2_peak_1131a	3.60196	3.74288
gi|15896971|ref|NC_002754.1|	2000575	2000576	TFEb.expon.peak939	TFEb.expon_r1_peak_1112b	TFEb.expon_r2_peak_1131b	3.91669	4.48361
gi|15896971|ref|NC_002754.1|	2003534	2003535	TFEb.expon.peak940	TFEb.expon_r1_peak_1113a	TFEb.expon_r2_peak_1132a	2.67087	3.16351
gi|15896971|ref|NC_002754.1|	2003752	2003753	TFEb.expon.peak941	TFEb.expon_r1_peak_1113b	TFEb.expon_r2_peak_1132b	7.44031	7.30231
gi|15896971|ref|NC_002754.1|	2007294	2007295	TFEb.expon.peak942	TFEb.expon_r1_peak_1114	TFEb.expon_r2_peak_1133	8.04654	7.61461
gi|15896971|ref|NC_002754.1|	2009014	2009015	TFEb.expon.peak943	TFEb.expon_r1_peak_1116	TFEb.expon_r2_peak_1135	2.67398	3.17509
gi|15896971|ref|NC_002754.1|	2011831	2011832	TFEb.expon.peak944	TFEb.expon_r1_peak_1118	TFEb.expon_r2_peak_1137a	5.04599	5.96967
gi|15896971|ref|NC_002754.1|	2029275	2029276	TFEb.expon.peak945	TFEb.expon_r1_peak_1124	TFEb.expon_r2_peak_1145	2.18694	2.27845
gi|15896971|ref|NC_002754.1|	2032408	2032409	TFEb.expon.peak946	TFEb.expon_r1_peak_1127	TFEb.expon_r2_peak_1146	2.29835	2.52864
gi|15896971|ref|NC_002754.1|	2033491	2033492	TFEb.expon.peak947	TFEb.expon_r1_peak_1128	TFEb.expon_r2_peak_1147	4.5521	4.99146
gi|15896971|ref|NC_002754.1|	2034189	2034190	TFEb.expon.peak948	TFEb.expon_r1_peak_1129	TFEb.expon_r2_peak_1148	3.11355	3.54321
gi|15896971|ref|NC_002754.1|	2034732	2034733	TFEb.expon.peak949	TFEb.expon_r1_peak_1130	TFEb.expon_r2_peak_1149	2.75317	3.2767
gi|15896971|ref|NC_002754.1|	2035230	2035231	TFEb.expon.peak950	TFEb.expon_r1_peak_1131	TFEb.expon_r2_peak_1150	2.88342	2.58346
gi|15896971|ref|NC_002754.1|	2036000	2036001	TFEb.expon.peak951	TFEb.expon_r1_peak_1132	TFEb.expon_r2_peak_1151	3.98929	4.29196
gi|15896971|ref|NC_002754.1|	2036408	2036409	TFEb.expon.peak952	TFEb.expon_r1_peak_1133	TFEb.expon_r2_peak_1152	4.06329	4.34382
gi|15896971|ref|NC_002754.1|	2037144	2037145	TFEb.expon.peak953	TFEb.expon_r1_peak_1134	TFEb.expon_r2_peak_1153b	2.97675	2.79531
gi|15896971|ref|NC_002754.1|	2038784	2038785	TFEb.expon.peak954	TFEb.expon_r1_peak_1135	TFEb.expon_r2_peak_1154	2.6203	2.61126
gi|15896971|ref|NC_002754.1|	2040886	2040887	TFEb.expon.peak955	TFEb.expon_r1_peak_1138	TFEb.expon_r2_peak_1157	2.90669	3.19721
gi|15896971|ref|NC_002754.1|	2041714	2041715	TFEb.expon.peak956	TFEb.expon_r1_peak_1139	TFEb.expon_r2_peak_1158	2.64223	2.54419
gi|15896971|ref|NC_002754.1|	2042151	2042152	TFEb.expon.peak957	TFEb.expon_r1_peak_1140	TFEb.expon_r2_peak_1159	2.6127	2.52607
gi|15896971|ref|NC_002754.1|	2044628	2044629	TFEb.expon.peak958	TFEb.expon_r1_peak_1141	TFEb.expon_r2_peak_1161	2.8179	2.51521
gi|15896971|ref|NC_002754.1|	2045169	2045170	TFEb.expon.peak959	TFEb.expon_r1_peak_1142a	TFEb.expon_r2_peak_1162a	3.57706	4.2227
gi|15896971|ref|NC_002754.1|	2045365	2045366	TFEb.expon.peak960	TFEb.expon_r1_peak_1142b	TFEb.expon_r2_peak_1162b	3.91783	3.93797
gi|15896971|ref|NC_002754.1|	2047152	2047153	TFEb.expon.peak961	TFEb.expon_r1_peak_1143a	TFEb.expon_r2_peak_1163a	3.34468	3.49882
gi|15896971|ref|NC_002754.1|	2047371	2047372	TFEb.expon.peak962	TFEb.expon_r1_peak_1143b	TFEb.expon_r2_peak_1163b	3.12544	2.90941
gi|15896971|ref|NC_002754.1|	2047714	2047715	TFEb.expon.peak963	TFEb.expon_r1_peak_1144	TFEb.expon_r2_peak_1164	3.13052	2.94512
gi|15896971|ref|NC_002754.1|	2048596	2048597	TFEb.expon.peak964	TFEb.expon_r1_peak_1145	TFEb.expon_r2_peak_1165	1.61544	1.743
gi|15896971|ref|NC_002754.1|	2049484	2049485	TFEb.expon.peak965	TFEb.expon_r1_peak_1146	TFEb.expon_r2_peak_1166	4.27996	3.77918
gi|15896971|ref|NC_002754.1|	2050488	2050489	TFEb.expon.peak966	TFEb.expon_r1_peak_1147	TFEb.expon_r2_peak_1167	3.83311	3.74979
gi|15896971|ref|NC_002754.1|	2053504	2053505	TFEb.expon.peak967	TFEb.expon_r1_peak_1148a	TFEb.expon_r2_peak_1168a	5.38544	5.66421
gi|15896971|ref|NC_002754.1|	2053802	2053803	TFEb.expon.peak968	TFEb.expon_r1_peak_1148b	TFEb.expon_r2_peak_1168b	6.85269	7.21673
gi|15896971|ref|NC_002754.1|	2054438	2054439	TFEb.expon.peak969	TFEb.expon_r1_peak_1149a	TFEb.expon_r2_peak_1168d	3.10225	3.31887
gi|15896971|ref|NC_002754.1|	2054630	2054631	TFEb.expon.peak970	TFEb.expon_r1_peak_1149b	TFEb.expon_r2_peak_1168e	6.1494	6.31055
gi|15896971|ref|NC_002754.1|	2056708	2056709	TFEb.expon.peak971	TFEb.expon_r1_peak_1151	TFEb.expon_r2_peak_1170b	7.17016	6.62932
gi|15896971|ref|NC_002754.1|	2059671	2059672	TFEb.expon.peak972	TFEb.expon_r1_peak_1152	TFEb.expon_r2_peak_1171c	8.38305	7.75554
gi|15896971|ref|NC_002754.1|	2061154	2061155	TFEb.expon.peak973	TFEb.expon_r1_peak_1154	TFEb.expon_r2_peak_1172	1.99188	1.98535
gi|15896971|ref|NC_002754.1|	2061564	2061565	TFEb.expon.peak974	TFEb.expon_r1_peak_1155	TFEb.expon_r2_peak_1173	9.31182	10.33211
gi|15896971|ref|NC_002754.1|	2063444	2063445	TFEb.expon.peak975	TFEb.expon_r1_peak_1156	TFEb.expon_r2_peak_1175	3.07214	2.8333
gi|15896971|ref|NC_002754.1|	2064104	2064105	TFEb.expon.peak976	TFEb.expon_r1_peak_1157	TFEb.expon_r2_peak_1176	2.78319	2.64235
gi|15896971|ref|NC_002754.1|	2065770	2065771	TFEb.expon.peak977	TFEb.expon_r1_peak_1158	TFEb.expon_r2_peak_1177	2.26052	2.54993
gi|15896971|ref|NC_002754.1|	2068212	2068213	TFEb.expon.peak978	TFEb.expon_r1_peak_1159	TFEb.expon_r2_peak_1178	5.93141	4.86765
gi|15896971|ref|NC_002754.1|	2069327	2069328	TFEb.expon.peak979	TFEb.expon_r1_peak_1161	TFEb.expon_r2_peak_1180	7.45969	6.67291
gi|15896971|ref|NC_002754.1|	2070146	2070147	TFEb.expon.peak980	TFEb.expon_r1_peak_1162	TFEb.expon_r2_peak_1181	7.82261	8.72899
gi|15896971|ref|NC_002754.1|	2071060	2071061	TFEb.expon.peak981	TFEb.expon_r1_peak_1163	TFEb.expon_r2_peak_1182	2.30764	2.35499
gi|15896971|ref|NC_002754.1|	2071529	2071530	TFEb.expon.peak982	TFEb.expon_r1_peak_1164	TFEb.expon_r2_peak_1183	4.79962	4.50571
gi|15896971|ref|NC_002754.1|	2074125	2074126	TFEb.expon.peak983	TFEb.expon_r1_peak_1165	TFEb.expon_r2_peak_1184	2.01701	2.11945
gi|15896971|ref|NC_002754.1|	2075827	2075828	TFEb.expon.peak984	TFEb.expon_r1_peak_1167	TFEb.expon_r2_peak_1186	3.59189	3.09767
gi|15896971|ref|NC_002754.1|	2077025	2077026	TFEb.expon.peak985	TFEb.expon_r1_peak_1168	TFEb.expon_r2_peak_1187	2.43519	2.58887
gi|15896971|ref|NC_002754.1|	2078657	2078658	TFEb.expon.peak986	TFEb.expon_r1_peak_1169	TFEb.expon_r2_peak_1189	3.42537	3.59468
gi|15896971|ref|NC_002754.1|	2079336	2079337	TFEb.expon.peak987	TFEb.expon_r1_peak_1170a	TFEb.expon_r2_peak_1190a	2.82531	2.99179
gi|15896971|ref|NC_002754.1|	2079550	2079551	TFEb.expon.peak988	TFEb.expon_r1_peak_1170b	TFEb.expon_r2_peak_1190b	2.33594	2.48417
gi|15896971|ref|NC_002754.1|	2080205	2080206	TFEb.expon.peak989	TFEb.expon_r1_peak_1171	TFEb.expon_r2_peak_1190e	3.86873	3.54814
gi|15896971|ref|NC_002754.1|	2083253	2083254	TFEb.expon.peak990	TFEb.expon_r1_peak_1172	TFEb.expon_r2_peak_1191	5.64688	5.26861
gi|15896971|ref|NC_002754.1|	2084708	2084709	TFEb.expon.peak991	TFEb.expon_r1_peak_1173	TFEb.expon_r2_peak_1192	5.76316	5.62472
gi|15896971|ref|NC_002754.1|	2087187	2087188	TFEb.expon.peak992	TFEb.expon_r1_peak_1176	TFEb.expon_r2_peak_1194	3.04663	3.19938
gi|15896971|ref|NC_002754.1|	2087618	2087619	TFEb.expon.peak993	TFEb.expon_r1_peak_1177	TFEb.expon_r2_peak_1195	6.62893	6.38896
gi|15896971|ref|NC_002754.1|	2088361	2088362	TFEb.expon.peak994	TFEb.expon_r1_peak_1178	TFEb.expon_r2_peak_1196	1.91908	2.01988
gi|15896971|ref|NC_002754.1|	2090664	2090665	TFEb.expon.peak995	TFEb.expon_r1_peak_1180	TFEb.expon_r2_peak_1198	1.92525	2.04247
gi|15896971|ref|NC_002754.1|	2091195	2091196	TFEb.expon.peak996	TFEb.expon_r1_peak_1181	TFEb.expon_r2_peak_1199	2.07726	2.19823
gi|15896971|ref|NC_002754.1|	2091997	2091998	TFEb.expon.peak997	TFEb.expon_r1_peak_1182	TFEb.expon_r2_peak_1200	2.5132	2.90339
gi|15896971|ref|NC_002754.1|	2093366	2093367	TFEb.expon.peak998	TFEb.expon_r1_peak_1183	TFEb.expon_r2_peak_1201	3.94499	4.44564
gi|15896971|ref|NC_002754.1|	2095362	2095363	TFEb.expon.peak999	TFEb.expon_r1_peak_1184	TFEb.expon_r2_peak_1203	1.84272	1.93988
gi|15896971|ref|NC_002754.1|	2098634	2098635	TFEb.expon.peak1000	TFEb.expon_r1_peak_1188a	TFEb.expon_r2_peak_1206a	1.62804	1.76923
gi|15896971|ref|NC_002754.1|	2098932	2098933	TFEb.expon.peak1001	TFEb.expon_r1_peak_1188b	TFEb.expon_r2_peak_1206b	2.62034	2.38706
gi|15896971|ref|NC_002754.1|	2100443	2100444	TFEb.expon.peak1002	TFEb.expon_r1_peak_1189	TFEb.expon_r2_peak_1207	3.58738	3.53507
gi|15896971|ref|NC_002754.1|	2102253	2102254	TFEb.expon.peak1003	TFEb.expon_r1_peak_1190	TFEb.expon_r2_peak_1208	7.00967	5.84131
gi|15896971|ref|NC_002754.1|	2104339	2104340	TFEb.expon.peak1004	TFEb.expon_r1_peak_1191b	TFEb.expon_r2_peak_1209b	1.70735	1.67423
gi|15896971|ref|NC_002754.1|	2104654	2104655	TFEb.expon.peak1005	TFEb.expon_r1_peak_1192	TFEb.expon_r2_peak_1210	21.69231	22.75756
gi|15896971|ref|NC_002754.1|	2110846	2110847	TFEb.expon.peak1006	TFEb.expon_r1_peak_1194	TFEb.expon_r2_peak_1211	4.41012	4.47927
gi|15896971|ref|NC_002754.1|	2114541	2114542	TFEb.expon.peak1007	TFEb.expon_r1_peak_1196	TFEb.expon_r2_peak_1213	4.74184	4.47611
gi|15896971|ref|NC_002754.1|	2116756	2116757	TFEb.expon.peak1008	TFEb.expon_r1_peak_1197	TFEb.expon_r2_peak_1214	4.69794	4.09288
gi|15896971|ref|NC_002754.1|	2131113	2131114	TFEb.expon.peak1009	TFEb.expon_r1_peak_1202	TFEb.expon_r2_peak_1218	10.1445	11.5837
gi|15896971|ref|NC_002754.1|	2132775	2132776	TFEb.expon.peak1010	TFEb.expon_r1_peak_1204	TFEb.expon_r2_peak_1219	2.29962	2.61292
gi|15896971|ref|NC_002754.1|	2135500	2135501	TFEb.expon.peak1011	TFEb.expon_r1_peak_1205	TFEb.expon_r2_peak_1220b	4.60794	4.07273
gi|15896971|ref|NC_002754.1|	2137215	2137216	TFEb.expon.peak1012	TFEb.expon_r1_peak_1206	TFEb.expon_r2_peak_1221	6.15593	5.49609
gi|15896971|ref|NC_002754.1|	2138326	2138327	TFEb.expon.peak1013	TFEb.expon_r1_peak_1207	TFEb.expon_r2_peak_1222	2.3398	2.52041
gi|15896971|ref|NC_002754.1|	2138985	2138986	TFEb.expon.peak1014	TFEb.expon_r1_peak_1208a	TFEb.expon_r2_peak_1223a	4.49197	4.51133
gi|15896971|ref|NC_002754.1|	2139204	2139205	TFEb.expon.peak1015	TFEb.expon_r1_peak_1208b	TFEb.expon_r2_peak_1223b	5.885	6.21737
gi|15896971|ref|NC_002754.1|	2139813	2139814	TFEb.expon.peak1016	TFEb.expon_r1_peak_1209	TFEb.expon_r2_peak_1224	9.30419	9.4232
gi|15896971|ref|NC_002754.1|	2140608	2140609	TFEb.expon.peak1017	TFEb.expon_r1_peak_1210	TFEb.expon_r2_peak_1225	2.48688	2.42235
gi|15896971|ref|NC_002754.1|	2141040	2141041	TFEb.expon.peak1018	TFEb.expon_r1_peak_1211	TFEb.expon_r2_peak_1226	3.08468	3.36161
gi|15896971|ref|NC_002754.1|	2142189	2142190	TFEb.expon.peak1019	TFEb.expon_r1_peak_1213a	TFEb.expon_r2_peak_1228a	2.8652	2.89936
gi|15896971|ref|NC_002754.1|	2142398	2142399	TFEb.expon.peak1020	TFEb.expon_r1_peak_1213b	TFEb.expon_r2_peak_1228b	1.7502	1.81292
gi|15896971|ref|NC_002754.1|	2142972	2142973	TFEb.expon.peak1021	TFEb.expon_r1_peak_1214	TFEb.expon_r2_peak_1229	6.48198	6.7757
gi|15896971|ref|NC_002754.1|	2143964	2143965	TFEb.expon.peak1022	TFEb.expon_r1_peak_1215a	TFEb.expon_r2_peak_1230a	1.82261	1.84235
gi|15896971|ref|NC_002754.1|	2144417	2144418	TFEb.expon.peak1023	TFEb.expon_r1_peak_1215c	TFEb.expon_r2_peak_1230c	5.67531	6.43236
gi|15896971|ref|NC_002754.1|	2145977	2145978	TFEb.expon.peak1024	TFEb.expon_r1_peak_1216	TFEb.expon_r2_peak_1231	3.27443	3.74804
gi|15896971|ref|NC_002754.1|	2146595	2146596	TFEb.expon.peak1025	TFEb.expon_r1_peak_1217	TFEb.expon_r2_peak_1232	2.86347	3.23906
gi|15896971|ref|NC_002754.1|	2148084	2148085	TFEb.expon.peak1026	TFEb.expon_r1_peak_1218	TFEb.expon_r2_peak_1233	1.78575	1.76999
gi|15896971|ref|NC_002754.1|	2149524	2149525	TFEb.expon.peak1027	TFEb.expon_r1_peak_1219	TFEb.expon_r2_peak_1234	4.47956	4.55257
gi|15896971|ref|NC_002754.1|	2150740	2150741	TFEb.expon.peak1028	TFEb.expon_r1_peak_1220	TFEb.expon_r2_peak_1235	8.44502	8.68348
gi|15896971|ref|NC_002754.1|	2153671	2153672	TFEb.expon.peak1029	TFEb.expon_r1_peak_1223	TFEb.expon_r2_peak_1238	2.99017	3.22751
gi|15896971|ref|NC_002754.1|	2154617	2154618	TFEb.expon.peak1030	TFEb.expon_r1_peak_1224	TFEb.expon_r2_peak_1239	10.70563	10.82247
gi|15896971|ref|NC_002754.1|	2157610	2157611	TFEb.expon.peak1031	TFEb.expon_r1_peak_1225a	TFEb.expon_r2_peak_1240	10.79609	9.86641
gi|15896971|ref|NC_002754.1|	2158374	2158375	TFEb.expon.peak1032	TFEb.expon_r1_peak_1226	TFEb.expon_r2_peak_1241	1.8454	1.92273
gi|15896971|ref|NC_002754.1|	2160248	2160249	TFEb.expon.peak1033	TFEb.expon_r1_peak_1227b	TFEb.expon_r2_peak_1242b	2.19376	2.3496
gi|15896971|ref|NC_002754.1|	2163285	2163286	TFEb.expon.peak1034	TFEb.expon_r1_peak_1228	TFEb.expon_r2_peak_1244	6.64801	5.71741
gi|15896971|ref|NC_002754.1|	2163824	2163825	TFEb.expon.peak1035	TFEb.expon_r1_peak_1229	TFEb.expon_r2_peak_1245	2.31937	2.2979
gi|15896971|ref|NC_002754.1|	2164301	2164302	TFEb.expon.peak1036	TFEb.expon_r1_peak_1230	TFEb.expon_r2_peak_1246	3.44326	3.58335
gi|15896971|ref|NC_002754.1|	2164703	2164704	TFEb.expon.peak1037	TFEb.expon_r1_peak_1231	TFEb.expon_r2_peak_1247	2.77549	3.03486
gi|15896971|ref|NC_002754.1|	2166474	2166475	TFEb.expon.peak1038	TFEb.expon_r1_peak_1234	TFEb.expon_r2_peak_1250	2.95002	3.20169
gi|15896971|ref|NC_002754.1|	2168410	2168411	TFEb.expon.peak1039	TFEb.expon_r1_peak_1235	TFEb.expon_r2_peak_1251	2.89426	2.9274
gi|15896971|ref|NC_002754.1|	2169040	2169041	TFEb.expon.peak1040	TFEb.expon_r1_peak_1236	TFEb.expon_r2_peak_1252	2.30332	2.24593
