as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	815847	815848	TFB1.expon.peak595	TFB1.expon_r1_peak_584a	TFB1.expon_r2_peak_616a	2.67767	2.3742
gi|15896971|ref|NC_002754.1|	816018	816019	TFB1.expon.peak596	TFB1.expon_r1_peak_584b	TFB1.expon_r2_peak_616b	2.87569	3.0965
gi|15896971|ref|NC_002754.1|	816635	816636	TFB1.expon.peak597	TFB1.expon_r1_peak_585	TFB1.expon_r2_peak_617a	4.03215	3.92246
gi|15896971|ref|NC_002754.1|	817040	817041	TFB1.expon.peak598	TFB1.expon_r1_peak_586	TFB1.expon_r2_peak_617b	18.65483	20.53
gi|15896971|ref|NC_002754.1|	820090	820091	TFB1.expon.peak599	TFB1.expon_r1_peak_587a	TFB1.expon_r2_peak_618	2.08461	2.13796
gi|15896971|ref|NC_002754.1|	820897	820898	TFB1.expon.peak600	TFB1.expon_r1_peak_588	TFB1.expon_r2_peak_619	2.96221	3.25014
gi|15896971|ref|NC_002754.1|	823308	823309	TFB1.expon.peak601	TFB1.expon_r1_peak_589	TFB1.expon_r2_peak_620	2.67798	2.96958
gi|15896971|ref|NC_002754.1|	823815	823816	TFB1.expon.peak602	TFB1.expon_r1_peak_590	TFB1.expon_r2_peak_621	10.06889	9.25788
gi|15896971|ref|NC_002754.1|	826760	826761	TFB1.expon.peak603	TFB1.expon_r1_peak_591	TFB1.expon_r2_peak_623	15.84519	17.14656
gi|15896971|ref|NC_002754.1|	828099	828100	TFB1.expon.peak604	TFB1.expon_r1_peak_592a	TFB1.expon_r2_peak_624	3.97544	4.70074
gi|15896971|ref|NC_002754.1|	829565	829566	TFB1.expon.peak605	TFB1.expon_r1_peak_593	TFB1.expon_r2_peak_625	3.07244	2.94271
gi|15896971|ref|NC_002754.1|	832617	832618	TFB1.expon.peak606	TFB1.expon_r1_peak_595a	TFB1.expon_r2_peak_627a	8.78421	9.0893
gi|15896971|ref|NC_002754.1|	832827	832828	TFB1.expon.peak607	TFB1.expon_r1_peak_595b	TFB1.expon_r2_peak_627b	2.66783	2.68791
gi|15896971|ref|NC_002754.1|	834303	834304	TFB1.expon.peak608	TFB1.expon_r1_peak_596a	TFB1.expon_r2_peak_628a	4.35301	5.11511
gi|15896971|ref|NC_002754.1|	834483	834484	TFB1.expon.peak609	TFB1.expon_r1_peak_596b	TFB1.expon_r2_peak_628b	2.9617	3.60911
gi|15896971|ref|NC_002754.1|	836999	837000	TFB1.expon.peak610	TFB1.expon_r1_peak_597	TFB1.expon_r2_peak_629	2.91439	2.67788
gi|15896971|ref|NC_002754.1|	838114	838115	TFB1.expon.peak611	TFB1.expon_r1_peak_598	TFB1.expon_r2_peak_631	2.00283	2.06406
gi|15896971|ref|NC_002754.1|	840276	840277	TFB1.expon.peak612	TFB1.expon_r1_peak_600	TFB1.expon_r2_peak_632	2.58729	3.03665
gi|15896971|ref|NC_002754.1|	842513	842514	TFB1.expon.peak613	TFB1.expon_r1_peak_602	TFB1.expon_r2_peak_635b	2.64395	2.65724
gi|15896971|ref|NC_002754.1|	843125	843126	TFB1.expon.peak614	TFB1.expon_r1_peak_603	TFB1.expon_r2_peak_636	2.27242	2.41179
gi|15896971|ref|NC_002754.1|	843649	843650	TFB1.expon.peak615	TFB1.expon_r1_peak_604	TFB1.expon_r2_peak_637	2.29628	2.51574
gi|15896971|ref|NC_002754.1|	847490	847491	TFB1.expon.peak616	TFB1.expon_r1_peak_606	TFB1.expon_r2_peak_641	3.77028	4.26183
gi|15896971|ref|NC_002754.1|	850043	850044	TFB1.expon.peak617	TFB1.expon_r1_peak_607	TFB1.expon_r2_peak_642	2.67147	2.79786
gi|15896971|ref|NC_002754.1|	851275	851276	TFB1.expon.peak618	TFB1.expon_r1_peak_608	TFB1.expon_r2_peak_644	14.93598	15.66411
gi|15896971|ref|NC_002754.1|	852514	852515	TFB1.expon.peak619	TFB1.expon_r1_peak_609	TFB1.expon_r2_peak_645	6.64708	6.22955
gi|15896971|ref|NC_002754.1|	861004	861005	TFB1.expon.peak620	TFB1.expon_r1_peak_610	TFB1.expon_r2_peak_646a	3.1621	2.83783
gi|15896971|ref|NC_002754.1|	862362	862363	TFB1.expon.peak621	TFB1.expon_r1_peak_611	TFB1.expon_r2_peak_647	4.8234	4.70453
gi|15896971|ref|NC_002754.1|	863617	863618	TFB1.expon.peak622	TFB1.expon_r1_peak_612	TFB1.expon_r2_peak_648	3.76894	3.70632
gi|15896971|ref|NC_002754.1|	864373	864374	TFB1.expon.peak623	TFB1.expon_r1_peak_613a	TFB1.expon_r2_peak_649a	3.95254	3.77957
gi|15896971|ref|NC_002754.1|	866570	866571	TFB1.expon.peak624	TFB1.expon_r1_peak_614	TFB1.expon_r2_peak_651	2.96091	2.52659
gi|15896971|ref|NC_002754.1|	867271	867272	TFB1.expon.peak625	TFB1.expon_r1_peak_615	TFB1.expon_r2_peak_652	6.46659	6.66922
gi|15896971|ref|NC_002754.1|	868861	868862	TFB1.expon.peak626	TFB1.expon_r1_peak_617	TFB1.expon_r2_peak_653	3.11344	3.08992
gi|15896971|ref|NC_002754.1|	869458	869459	TFB1.expon.peak627	TFB1.expon_r1_peak_618	TFB1.expon_r2_peak_654	3.99973	3.71624
gi|15896971|ref|NC_002754.1|	870069	870070	TFB1.expon.peak628	TFB1.expon_r1_peak_619	TFB1.expon_r2_peak_655	5.11391	6.9195
gi|15896971|ref|NC_002754.1|	870700	870701	TFB1.expon.peak629	TFB1.expon_r1_peak_620	TFB1.expon_r2_peak_656	7.53622	7.76888
gi|15896971|ref|NC_002754.1|	871102	871103	TFB1.expon.peak630	TFB1.expon_r1_peak_621	TFB1.expon_r2_peak_657	1.98957	2.01863
gi|15896971|ref|NC_002754.1|	871539	871540	TFB1.expon.peak631	TFB1.expon_r1_peak_622	TFB1.expon_r2_peak_658	26.52649	28.69491
gi|15896971|ref|NC_002754.1|	877903	877904	TFB1.expon.peak632	TFB1.expon_r1_peak_623a	TFB1.expon_r2_peak_665a	8.577	7.2753
gi|15896971|ref|NC_002754.1|	878079	878080	TFB1.expon.peak633	TFB1.expon_r1_peak_623b	TFB1.expon_r2_peak_665b	3.08589	3.09718
gi|15896971|ref|NC_002754.1|	881213	881214	TFB1.expon.peak634	TFB1.expon_r1_peak_625	TFB1.expon_r2_peak_666	3.65413	4.2567
gi|15896971|ref|NC_002754.1|	885813	885814	TFB1.expon.peak635	TFB1.expon_r1_peak_626	TFB1.expon_r2_peak_667	20.60055	18.86415
gi|15896971|ref|NC_002754.1|	886396	886397	TFB1.expon.peak636	TFB1.expon_r1_peak_627	TFB1.expon_r2_peak_668	2.55745	2.5669
gi|15896971|ref|NC_002754.1|	886895	886896	TFB1.expon.peak637	TFB1.expon_r1_peak_628	TFB1.expon_r2_peak_669	2.46054	2.37216
gi|15896971|ref|NC_002754.1|	887596	887597	TFB1.expon.peak638	TFB1.expon_r1_peak_629	TFB1.expon_r2_peak_670	2.14699	2.29952
gi|15896971|ref|NC_002754.1|	891174	891175	TFB1.expon.peak639	TFB1.expon_r1_peak_630	TFB1.expon_r2_peak_671	3.43689	3.63027
gi|15896971|ref|NC_002754.1|	892448	892449	TFB1.expon.peak640	TFB1.expon_r1_peak_631	TFB1.expon_r2_peak_672	3.37812	4.02839
gi|15896971|ref|NC_002754.1|	895089	895090	TFB1.expon.peak641	TFB1.expon_r1_peak_632	TFB1.expon_r2_peak_674	3.18629	3.22546
gi|15896971|ref|NC_002754.1|	896246	896247	TFB1.expon.peak642	TFB1.expon_r1_peak_634	TFB1.expon_r2_peak_675	5.91723	6.82173
gi|15896971|ref|NC_002754.1|	896806	896807	TFB1.expon.peak643	TFB1.expon_r1_peak_635	TFB1.expon_r2_peak_676	1.85006	1.97406
gi|15896971|ref|NC_002754.1|	898364	898365	TFB1.expon.peak644	TFB1.expon_r1_peak_636a	TFB1.expon_r2_peak_677a	9.28732	8.7566
gi|15896971|ref|NC_002754.1|	898752	898753	TFB1.expon.peak645	TFB1.expon_r1_peak_636b	TFB1.expon_r2_peak_677b	8.39727	8.98035
gi|15896971|ref|NC_002754.1|	901157	901158	TFB1.expon.peak646	TFB1.expon_r1_peak_637	TFB1.expon_r2_peak_678	4.86183	3.93724
gi|15896971|ref|NC_002754.1|	904878	904879	TFB1.expon.peak647	TFB1.expon_r1_peak_638	TFB1.expon_r2_peak_681	5.5694	5.44009
gi|15896971|ref|NC_002754.1|	905640	905641	TFB1.expon.peak648	TFB1.expon_r1_peak_639	TFB1.expon_r2_peak_682	2.76567	3.76116
gi|15896971|ref|NC_002754.1|	906180	906181	TFB1.expon.peak649	TFB1.expon_r1_peak_640	TFB1.expon_r2_peak_683	5.63033	6.45613
gi|15896971|ref|NC_002754.1|	907817	907818	TFB1.expon.peak650	TFB1.expon_r1_peak_642	TFB1.expon_r2_peak_684	6.05389	6.06985
gi|15896971|ref|NC_002754.1|	908479	908480	TFB1.expon.peak651	TFB1.expon_r1_peak_643	TFB1.expon_r2_peak_685	3.65774	3.91188
gi|15896971|ref|NC_002754.1|	911545	911546	TFB1.expon.peak652	TFB1.expon_r1_peak_644	TFB1.expon_r2_peak_686	2.47712	2.42012
gi|15896971|ref|NC_002754.1|	912241	912242	TFB1.expon.peak653	TFB1.expon_r1_peak_645b	TFB1.expon_r2_peak_687b	4.41845	5.49196
gi|15896971|ref|NC_002754.1|	913765	913766	TFB1.expon.peak654	TFB1.expon_r1_peak_647	TFB1.expon_r2_peak_689b	8.73799	7.71192
gi|15896971|ref|NC_002754.1|	914645	914646	TFB1.expon.peak655	TFB1.expon_r1_peak_648	TFB1.expon_r2_peak_690	13.37085	13.57428
gi|15896971|ref|NC_002754.1|	916251	916252	TFB1.expon.peak656	TFB1.expon_r1_peak_649a	TFB1.expon_r2_peak_691a	4.75531	5.82845
gi|15896971|ref|NC_002754.1|	916457	916458	TFB1.expon.peak657	TFB1.expon_r1_peak_649b	TFB1.expon_r2_peak_691b	5.96713	5.11712
gi|15896971|ref|NC_002754.1|	916775	916776	TFB1.expon.peak658	TFB1.expon_r1_peak_649c	TFB1.expon_r2_peak_691c	3.90663	4.35712
gi|15896971|ref|NC_002754.1|	917948	917949	TFB1.expon.peak659	TFB1.expon_r1_peak_650b	TFB1.expon_r2_peak_692b	5.20804	5.58616
gi|15896971|ref|NC_002754.1|	920328	920329	TFB1.expon.peak660	TFB1.expon_r1_peak_651	TFB1.expon_r2_peak_693	2.62149	2.50049
gi|15896971|ref|NC_002754.1|	921104	921105	TFB1.expon.peak661	TFB1.expon_r1_peak_652	TFB1.expon_r2_peak_694	2.56555	2.55856
gi|15896971|ref|NC_002754.1|	921444	921445	TFB1.expon.peak662	TFB1.expon_r1_peak_653	TFB1.expon_r2_peak_695	3.4524	3.51975
gi|15896971|ref|NC_002754.1|	921993	921994	TFB1.expon.peak663	TFB1.expon_r1_peak_654	TFB1.expon_r2_peak_696	3.48455	3.66304
gi|15896971|ref|NC_002754.1|	925267	925268	TFB1.expon.peak664	TFB1.expon_r1_peak_655	TFB1.expon_r2_peak_697	3.34951	4.67406
gi|15896971|ref|NC_002754.1|	925720	925721	TFB1.expon.peak665	TFB1.expon_r1_peak_656a	TFB1.expon_r2_peak_698a	3.57968	3.59416
gi|15896971|ref|NC_002754.1|	926523	926524	TFB1.expon.peak666	TFB1.expon_r1_peak_657a	TFB1.expon_r2_peak_699a	2.26484	2.62604
gi|15896971|ref|NC_002754.1|	929006	929007	TFB1.expon.peak667	TFB1.expon_r1_peak_658	TFB1.expon_r2_peak_700	4.61017	3.99195
gi|15896971|ref|NC_002754.1|	932626	932627	TFB1.expon.peak668	TFB1.expon_r1_peak_659	TFB1.expon_r2_peak_701	3.37412	3.89348
gi|15896971|ref|NC_002754.1|	933800	933801	TFB1.expon.peak669	TFB1.expon_r1_peak_660	TFB1.expon_r2_peak_702b	2.78313	3.24977
gi|15896971|ref|NC_002754.1|	934924	934925	TFB1.expon.peak670	TFB1.expon_r1_peak_661	TFB1.expon_r2_peak_703	4.453	4.31176
gi|15896971|ref|NC_002754.1|	937800	937801	TFB1.expon.peak671	TFB1.expon_r1_peak_663	TFB1.expon_r2_peak_705	4.22008	4.34387
gi|15896971|ref|NC_002754.1|	940574	940575	TFB1.expon.peak672	TFB1.expon_r1_peak_664	TFB1.expon_r2_peak_706	3.38035	3.67661
gi|15896971|ref|NC_002754.1|	942222	942223	TFB1.expon.peak673	TFB1.expon_r1_peak_665	TFB1.expon_r2_peak_708	2.75048	2.66005
gi|15896971|ref|NC_002754.1|	944339	944340	TFB1.expon.peak674	TFB1.expon_r1_peak_666a	TFB1.expon_r2_peak_709a	5.09538	5.46323
gi|15896971|ref|NC_002754.1|	944614	944615	TFB1.expon.peak675	TFB1.expon_r1_peak_666b	TFB1.expon_r2_peak_709b	2.76534	2.55322
gi|15896971|ref|NC_002754.1|	946761	946762	TFB1.expon.peak676	TFB1.expon_r1_peak_667	TFB1.expon_r2_peak_710	3.73131	4.01944
gi|15896971|ref|NC_002754.1|	948709	948710	TFB1.expon.peak677	TFB1.expon_r1_peak_669	TFB1.expon_r2_peak_712	3.21064	4.15729
gi|15896971|ref|NC_002754.1|	951917	951918	TFB1.expon.peak678	TFB1.expon_r1_peak_671	TFB1.expon_r2_peak_714	2.59266	3.31788
gi|15896971|ref|NC_002754.1|	952767	952768	TFB1.expon.peak679	TFB1.expon_r1_peak_672	TFB1.expon_r2_peak_715	2.39932	2.19684
gi|15896971|ref|NC_002754.1|	953580	953581	TFB1.expon.peak680	TFB1.expon_r1_peak_673	TFB1.expon_r2_peak_716	5.01259	5.20653
gi|15896971|ref|NC_002754.1|	954033	954034	TFB1.expon.peak681	TFB1.expon_r1_peak_674	TFB1.expon_r2_peak_717	3.25368	3.55555
gi|15896971|ref|NC_002754.1|	954465	954466	TFB1.expon.peak682	TFB1.expon_r1_peak_675	TFB1.expon_r2_peak_718a	5.04952	4.76459
gi|15896971|ref|NC_002754.1|	956271	956272	TFB1.expon.peak683	TFB1.expon_r1_peak_676	TFB1.expon_r2_peak_719	2.34589	2.49364
gi|15896971|ref|NC_002754.1|	958474	958475	TFB1.expon.peak684	TFB1.expon_r1_peak_677	TFB1.expon_r2_peak_720	8.83757	9.15264
gi|15896971|ref|NC_002754.1|	959049	959050	TFB1.expon.peak685	TFB1.expon_r1_peak_678	TFB1.expon_r2_peak_721	2.56872	2.40048
gi|15896971|ref|NC_002754.1|	959538	959539	TFB1.expon.peak686	TFB1.expon_r1_peak_679	TFB1.expon_r2_peak_722	3.25398	3.34112
gi|15896971|ref|NC_002754.1|	961557	961558	TFB1.expon.peak687	TFB1.expon_r1_peak_680	TFB1.expon_r2_peak_723	4.30433	4.57275
gi|15896971|ref|NC_002754.1|	965684	965685	TFB1.expon.peak688	TFB1.expon_r1_peak_681	TFB1.expon_r2_peak_725	3.81683	3.46628
gi|15896971|ref|NC_002754.1|	966601	966602	TFB1.expon.peak689	TFB1.expon_r1_peak_682	TFB1.expon_r2_peak_726	2.22593	2.67424
gi|15896971|ref|NC_002754.1|	967283	967284	TFB1.expon.peak690	TFB1.expon_r1_peak_683	TFB1.expon_r2_peak_727	3.47044	3.25349
gi|15896971|ref|NC_002754.1|	973417	973418	TFB1.expon.peak691	TFB1.expon_r1_peak_684	TFB1.expon_r2_peak_729	2.48701	2.59536
gi|15896971|ref|NC_002754.1|	975534	975535	TFB1.expon.peak692	TFB1.expon_r1_peak_685	TFB1.expon_r2_peak_730	2.15348	2.15026
gi|15896971|ref|NC_002754.1|	976824	976825	TFB1.expon.peak693	TFB1.expon_r1_peak_687	TFB1.expon_r2_peak_732	2.10984	2.37191
gi|15896971|ref|NC_002754.1|	982992	982993	TFB1.expon.peak694	TFB1.expon_r1_peak_688	TFB1.expon_r2_peak_733	4.83125	5.05356
gi|15896971|ref|NC_002754.1|	984267	984268	TFB1.expon.peak695	TFB1.expon_r1_peak_689	TFB1.expon_r2_peak_734	3.34144	3.77163
gi|15896971|ref|NC_002754.1|	988931	988932	TFB1.expon.peak696	TFB1.expon_r1_peak_690	TFB1.expon_r2_peak_736	2.89412	3.45377
gi|15896971|ref|NC_002754.1|	989924	989925	TFB1.expon.peak697	TFB1.expon_r1_peak_691	TFB1.expon_r2_peak_737	3.55133	3.38805
gi|15896971|ref|NC_002754.1|	990537	990538	TFB1.expon.peak698	TFB1.expon_r1_peak_692a	TFB1.expon_r2_peak_738a	6.99592	6.39809
gi|15896971|ref|NC_002754.1|	990762	990763	TFB1.expon.peak699	TFB1.expon_r1_peak_692b	TFB1.expon_r2_peak_738b	5.16769	4.72247
gi|15896971|ref|NC_002754.1|	991956	991957	TFB1.expon.peak700	TFB1.expon_r1_peak_693	TFB1.expon_r2_peak_739	4.06681	4.23123
gi|15896971|ref|NC_002754.1|	993571	993572	TFB1.expon.peak701	TFB1.expon_r1_peak_694	TFB1.expon_r2_peak_740	2.25031	2.3073
gi|15896971|ref|NC_002754.1|	997264	997265	TFB1.expon.peak702	TFB1.expon_r1_peak_696	TFB1.expon_r2_peak_741	2.33317	2.73667
gi|15896971|ref|NC_002754.1|	998655	998656	TFB1.expon.peak703	TFB1.expon_r1_peak_697	TFB1.expon_r2_peak_742	3.22596	3.63334
gi|15896971|ref|NC_002754.1|	999378	999379	TFB1.expon.peak704	TFB1.expon_r1_peak_698	TFB1.expon_r2_peak_743	1.95371	1.94041
gi|15896971|ref|NC_002754.1|	999816	999817	TFB1.expon.peak705	TFB1.expon_r1_peak_699	TFB1.expon_r2_peak_744	2.43091	2.30063
gi|15896971|ref|NC_002754.1|	1001517	1001518	TFB1.expon.peak706	TFB1.expon_r1_peak_701b	TFB1.expon_r2_peak_746	4.21914	4.20715
gi|15896971|ref|NC_002754.1|	1016024	1016025	TFB1.expon.peak707	TFB1.expon_r1_peak_706	TFB1.expon_r2_peak_751	2.73252	2.6639
gi|15896971|ref|NC_002754.1|	1016673	1016674	TFB1.expon.peak708	TFB1.expon_r1_peak_707	TFB1.expon_r2_peak_752	4.02533	4.23772
gi|15896971|ref|NC_002754.1|	1019012	1019013	TFB1.expon.peak709	TFB1.expon_r1_peak_708	TFB1.expon_r2_peak_753	1.49777	1.45551
gi|15896971|ref|NC_002754.1|	1019778	1019779	TFB1.expon.peak710	TFB1.expon_r1_peak_709	TFB1.expon_r2_peak_754	3.5455	3.75325
gi|15896971|ref|NC_002754.1|	1021954	1021955	TFB1.expon.peak711	TFB1.expon_r1_peak_710	TFB1.expon_r2_peak_755	6.95104	7.7505
gi|15896971|ref|NC_002754.1|	1027321	1027322	TFB1.expon.peak712	TFB1.expon_r1_peak_712	TFB1.expon_r2_peak_756	4.78381	5.63662
gi|15896971|ref|NC_002754.1|	1028046	1028047	TFB1.expon.peak713	TFB1.expon_r1_peak_713	TFB1.expon_r2_peak_757	2.70368	2.8033
gi|15896971|ref|NC_002754.1|	1028347	1028348	TFB1.expon.peak714	TFB1.expon_r1_peak_714	TFB1.expon_r2_peak_758	3.24836	2.87486
gi|15896971|ref|NC_002754.1|	1029917	1029918	TFB1.expon.peak715	TFB1.expon_r1_peak_715	TFB1.expon_r2_peak_759	10.35079	10.68724
gi|15896971|ref|NC_002754.1|	1033774	1033775	TFB1.expon.peak716	TFB1.expon_r1_peak_716	TFB1.expon_r2_peak_760	9.45396	9.71605
gi|15896971|ref|NC_002754.1|	1038146	1038147	TFB1.expon.peak717	TFB1.expon_r1_peak_717	TFB1.expon_r2_peak_761	2.86632	2.58094
gi|15896971|ref|NC_002754.1|	1038705	1038706	TFB1.expon.peak718	TFB1.expon_r1_peak_718b	TFB1.expon_r2_peak_762b	2.4235	2.36661
gi|15896971|ref|NC_002754.1|	1039331	1039332	TFB1.expon.peak719	TFB1.expon_r1_peak_719	TFB1.expon_r2_peak_763	6.12093	6.56887
gi|15896971|ref|NC_002754.1|	1039731	1039732	TFB1.expon.peak720	TFB1.expon_r1_peak_720	TFB1.expon_r2_peak_764	3.05144	3.18914
gi|15896971|ref|NC_002754.1|	1042191	1042192	TFB1.expon.peak721	TFB1.expon_r1_peak_721	TFB1.expon_r2_peak_765	4.13479	4.21831
gi|15896971|ref|NC_002754.1|	1043789	1043790	TFB1.expon.peak722	TFB1.expon_r1_peak_722	TFB1.expon_r2_peak_766	7.02373	6.55616
gi|15896971|ref|NC_002754.1|	1050778	1050779	TFB1.expon.peak723	TFB1.expon_r1_peak_723	TFB1.expon_r2_peak_770	5.05379	3.7425
gi|15896971|ref|NC_002754.1|	1051949	1051950	TFB1.expon.peak724	TFB1.expon_r1_peak_724a	TFB1.expon_r2_peak_771	7.93521	8.08085
gi|15896971|ref|NC_002754.1|	1052631	1052632	TFB1.expon.peak725	TFB1.expon_r1_peak_725	TFB1.expon_r2_peak_772	2.10957	2.44505
gi|15896971|ref|NC_002754.1|	1054577	1054578	TFB1.expon.peak726	TFB1.expon_r1_peak_726	TFB1.expon_r2_peak_773	2.6609	2.66673
gi|15896971|ref|NC_002754.1|	1057368	1057369	TFB1.expon.peak727	TFB1.expon_r1_peak_727	TFB1.expon_r2_peak_774	2.42712	2.71223
gi|15896971|ref|NC_002754.1|	1058912	1058913	TFB1.expon.peak728	TFB1.expon_r1_peak_728a	TFB1.expon_r2_peak_775a	4.62051	3.66555
gi|15896971|ref|NC_002754.1|	1059231	1059232	TFB1.expon.peak729	TFB1.expon_r1_peak_728b	TFB1.expon_r2_peak_775b	2.74521	2.4431
gi|15896971|ref|NC_002754.1|	1059643	1059644	TFB1.expon.peak730	TFB1.expon_r1_peak_729	TFB1.expon_r2_peak_776	3.94173	3.81502
gi|15896971|ref|NC_002754.1|	1065699	1065700	TFB1.expon.peak731	TFB1.expon_r1_peak_730	TFB1.expon_r2_peak_777	8.82096	10.96559
gi|15896971|ref|NC_002754.1|	1073556	1073557	TFB1.expon.peak732	TFB1.expon_r1_peak_731	TFB1.expon_r2_peak_778	3.07373	3.3304
gi|15896971|ref|NC_002754.1|	1075377	1075378	TFB1.expon.peak733	TFB1.expon_r1_peak_732	TFB1.expon_r2_peak_779	2.6181	2.66821
gi|15896971|ref|NC_002754.1|	1077227	1077228	TFB1.expon.peak734	TFB1.expon_r1_peak_733	TFB1.expon_r2_peak_780	7.59279	9.18366
gi|15896971|ref|NC_002754.1|	1077742	1077743	TFB1.expon.peak735	TFB1.expon_r1_peak_734a	TFB1.expon_r2_peak_781a	9.90963	9.68194
gi|15896971|ref|NC_002754.1|	1077944	1077945	TFB1.expon.peak736	TFB1.expon_r1_peak_734b	TFB1.expon_r2_peak_781b	3.21979	3.37611
gi|15896971|ref|NC_002754.1|	1079259	1079260	TFB1.expon.peak737	TFB1.expon_r1_peak_735	TFB1.expon_r2_peak_782	3.09467	2.66482
gi|15896971|ref|NC_002754.1|	1081748	1081749	TFB1.expon.peak738	TFB1.expon_r1_peak_736	TFB1.expon_r2_peak_783	9.53166	9.41447
gi|15896971|ref|NC_002754.1|	1083402	1083403	TFB1.expon.peak739	TFB1.expon_r1_peak_737b	TFB1.expon_r2_peak_784	5.40662	5.26536
gi|15896971|ref|NC_002754.1|	1087170	1087171	TFB1.expon.peak740	TFB1.expon_r1_peak_738a	TFB1.expon_r2_peak_785a	11.12435	10.24045
gi|15896971|ref|NC_002754.1|	1087414	1087415	TFB1.expon.peak741	TFB1.expon_r1_peak_738b	TFB1.expon_r2_peak_785b	3.46179	3.08133
gi|15896971|ref|NC_002754.1|	1087925	1087926	TFB1.expon.peak742	TFB1.expon_r1_peak_739	TFB1.expon_r2_peak_786	2.57756	2.50061
gi|15896971|ref|NC_002754.1|	1088444	1088445	TFB1.expon.peak743	TFB1.expon_r1_peak_740	TFB1.expon_r2_peak_787	1.95592	2.06797
gi|15896971|ref|NC_002754.1|	1090815	1090816	TFB1.expon.peak744	TFB1.expon_r1_peak_741	TFB1.expon_r2_peak_788	3.65274	2.9352
gi|15896971|ref|NC_002754.1|	1096414	1096415	TFB1.expon.peak745	TFB1.expon_r1_peak_742a	TFB1.expon_r2_peak_792a	4.63962	4.61477
gi|15896971|ref|NC_002754.1|	1096665	1096666	TFB1.expon.peak746	TFB1.expon_r1_peak_742b	TFB1.expon_r2_peak_792b	1.47372	1.50605
gi|15896971|ref|NC_002754.1|	1099175	1099176	TFB1.expon.peak747	TFB1.expon_r1_peak_743	TFB1.expon_r2_peak_793	2.36908	2.35149
gi|15896971|ref|NC_002754.1|	1100454	1100455	TFB1.expon.peak748	TFB1.expon_r1_peak_744a	TFB1.expon_r2_peak_794a	1.75313	1.74221
gi|15896971|ref|NC_002754.1|	1109695	1109696	TFB1.expon.peak749	TFB1.expon_r1_peak_745	TFB1.expon_r2_peak_796	2.55506	2.74095
gi|15896971|ref|NC_002754.1|	1110499	1110500	TFB1.expon.peak750	TFB1.expon_r1_peak_746	TFB1.expon_r2_peak_797	4.17204	3.95175
gi|15896971|ref|NC_002754.1|	1110827	1110828	TFB1.expon.peak751	TFB1.expon_r1_peak_747	TFB1.expon_r2_peak_798	3.81034	3.73873
gi|15896971|ref|NC_002754.1|	1112516	1112517	TFB1.expon.peak752	TFB1.expon_r1_peak_748	TFB1.expon_r2_peak_799	3.77867	4.11485
gi|15896971|ref|NC_002754.1|	1113845	1113846	TFB1.expon.peak753	TFB1.expon_r1_peak_749	TFB1.expon_r2_peak_800	2.91938	2.86
gi|15896971|ref|NC_002754.1|	1114625	1114626	TFB1.expon.peak754	TFB1.expon_r1_peak_750	TFB1.expon_r2_peak_801	4.03808	4.18149
gi|15896971|ref|NC_002754.1|	1116032	1116033	TFB1.expon.peak755	TFB1.expon_r1_peak_751	TFB1.expon_r2_peak_802	3.14632	2.78637
gi|15896971|ref|NC_002754.1|	1116628	1116629	TFB1.expon.peak756	TFB1.expon_r1_peak_752	TFB1.expon_r2_peak_803	5.30354	4.43402
gi|15896971|ref|NC_002754.1|	1118647	1118648	TFB1.expon.peak757	TFB1.expon_r1_peak_753	TFB1.expon_r2_peak_804	3.07589	3.1786
gi|15896971|ref|NC_002754.1|	1121784	1121785	TFB1.expon.peak758	TFB1.expon_r1_peak_755a	TFB1.expon_r2_peak_806a	3.46701	2.95777
gi|15896971|ref|NC_002754.1|	1122038	1122039	TFB1.expon.peak759	TFB1.expon_r1_peak_755b	TFB1.expon_r2_peak_806b	1.74428	1.76542
gi|15896971|ref|NC_002754.1|	1123624	1123625	TFB1.expon.peak760	TFB1.expon_r1_peak_756	TFB1.expon_r2_peak_807	8.66556	8.53409
gi|15896971|ref|NC_002754.1|	1132501	1132502	TFB1.expon.peak761	TFB1.expon_r1_peak_757	TFB1.expon_r2_peak_808	3.76136	3.42051
gi|15896971|ref|NC_002754.1|	1133242	1133243	TFB1.expon.peak762	TFB1.expon_r1_peak_758	TFB1.expon_r2_peak_809	2.69032	2.69866
gi|15896971|ref|NC_002754.1|	1133661	1133662	TFB1.expon.peak763	TFB1.expon_r1_peak_759	TFB1.expon_r2_peak_810	2.93518	3.27269
gi|15896971|ref|NC_002754.1|	1135230	1135231	TFB1.expon.peak764	TFB1.expon_r1_peak_760	TFB1.expon_r2_peak_811	2.19972	2.65807
gi|15896971|ref|NC_002754.1|	1135785	1135786	TFB1.expon.peak765	TFB1.expon_r1_peak_761	TFB1.expon_r2_peak_812	7.47792	7.44055
gi|15896971|ref|NC_002754.1|	1136332	1136333	TFB1.expon.peak766	TFB1.expon_r1_peak_762	TFB1.expon_r2_peak_813	3.19589	3.46867
gi|15896971|ref|NC_002754.1|	1136947	1136948	TFB1.expon.peak767	TFB1.expon_r1_peak_763	TFB1.expon_r2_peak_814	3.01235	3.10244
gi|15896971|ref|NC_002754.1|	1151308	1151309	TFB1.expon.peak768	TFB1.expon_r1_peak_767	TFB1.expon_r2_peak_818	3.22845	3.48351
